[(2019-10-28 00:21:38,105) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:23:52,838) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:23:52,838) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:23:52,838) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:23:52,839) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:24:24,561) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:24:24,561) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:24:24,561) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:24:24,562) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:24:42,739) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:24:42,739) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:24:42,739) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:24:42,740) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:25:24,189) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:25:24,189) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:25:24,189) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:25:24,190) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:26:30,328) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:26:30,328) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:26:30,328) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:26:30,329) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:41:55,565) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:41:55,565) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:41:55,565) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:41:55,566) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:42:11,572) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:42:11,572) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:42:11,572) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:42:11,573) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:43:50,971) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:43:50,971) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:43:50,971) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:43:50,971) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:45:16,030) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:45:16,030) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:45:16,030) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:45:16,031) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:46:04,146) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:46:04,146) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:46:04,146) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:46:04,147) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:46:42,050) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:46:42,050) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:46:42,050) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:46:42,050) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:46:59,370) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:46:59,370) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:46:59,370) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:46:59,371) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:47:25,554) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:47:25,554) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:47:25,554) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:47:25,555) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:47:43,231) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:47:43,231) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:47:43,232) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:47:43,232) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 00:47:57,640) (main:43) : INFO] "637451243459051522"
[(2019-10-28 00:47:57,640) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 00:47:57,640) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 00:47:57,641) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:34:47,207) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:34:47,208) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:34:47,208) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:34:47,208) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:35:21,524) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:35:21,524) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:35:21,524) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:35:21,525) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:35:51,713) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:35:51,713) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:35:51,713) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:35:51,714) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:37:50,690) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:37:50,690) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:37:50,690) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:37:50,691) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:39:18,485) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:39:18,485) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:39:18,485) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:39:18,486) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:40:21,283) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:40:21,283) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:40:21,284) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:40:21,284) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:40:33,649) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:40:33,649) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:40:33,650) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:40:33,650) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:40:54,390) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:40:54,390) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:40:54,390) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:40:54,391) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:41:43,167) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:41:43,167) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:41:43,168) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:41:43,168) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:41:59,715) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:41:59,715) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:41:59,716) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:41:59,716) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:43:16,084) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:43:16,084) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:43:16,084) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:43:16,085) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:43:54,338) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:43:54,338) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:43:54,338) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:43:54,339) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:45:30,093) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:45:30,093) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:45:30,093) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:45:30,094) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:45:39,532) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:45:39,532) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:45:39,532) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:45:39,533) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:46:05,232) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:46:05,232) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:46:05,232) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:46:05,233) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:46:23,555) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:46:23,555) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:46:23,555) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:46:23,556) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:47:03,060) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:47:03,060) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:47:03,060) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:47:03,061) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:47:41,788) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:47:41,788) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:47:41,789) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:47:41,789) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:47:56,976) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:47:56,976) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:47:56,977) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:47:56,977) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:48:06,073) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:48:06,073) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:48:06,074) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:48:06,074) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:49:08,493) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:49:08,493) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:49:08,494) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:49:08,494) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:49:47,840) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:49:47,840) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:49:47,841) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:49:47,841) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:50:22,226) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:50:22,226) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:50:22,226) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:50:22,227) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:52:15,763) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:52:15,763) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:52:15,763) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:52:15,764) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:52:30,462) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:52:30,462) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:52:30,463) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:52:30,463) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:54:02,525) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:54:02,525) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:54:02,525) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:54:02,525) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:54:17,656) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:54:17,656) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:54:17,656) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:54:17,657) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:54:48,844) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:54:48,844) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:54:48,844) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:54:48,845) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:55:41,968) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:55:41,968) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:55:41,968) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:55:41,969) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:56:21,042) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:56:21,042) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:56:21,042) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:56:21,043) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:57:16,107) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:57:16,107) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:57:16,107) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:57:16,108) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 03:59:50,753) (main:43) : INFO] "637451243459051522"
[(2019-10-28 03:59:50,753) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 03:59:50,754) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 03:59:50,754) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:00:33,729) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:00:33,729) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:00:33,729) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:00:33,730) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:01:22,951) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:01:22,951) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:01:22,951) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:01:22,952) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:01:44,604) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:01:44,604) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:01:44,604) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:01:44,605) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:02:09,581) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:02:09,581) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:02:09,581) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:02:09,582) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:03:36,506) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:03:36,506) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:03:36,507) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:03:36,507) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:04:04,590) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:04:04,590) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:04:04,590) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:04:04,591) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:05:26,533) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:05:26,534) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:05:26,534) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:05:26,534) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:08:23,958) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:08:23,958) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:08:23,958) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:08:23,959) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:13:09,131) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:13:09,131) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:13:09,131) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:13:09,132) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:14:13,397) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:14:13,397) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:14:13,397) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:14:13,398) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:14:40,937) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:14:40,937) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:14:40,937) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:14:40,938) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:15:44,986) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:15:44,986) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:15:44,986) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:15:44,987) (guild:74) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:24:13,342) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:24:13,342) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:24:13,342) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:24:13,343) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:24:13,346) (member:77) : DEBUG] "creating file for 84716401406775296"
[(2019-10-28 04:24:13,350) (member:77) : DEBUG] "creating file for 97502897012490240"
[(2019-10-28 04:24:13,354) (member:77) : DEBUG] "creating file for 102850966839119872"
[(2019-10-28 04:24:13,359) (member:77) : DEBUG] "creating file for 118072366390706176"
[(2019-10-28 04:24:13,363) (member:77) : DEBUG] "creating file for 181125548389433344"
[(2019-10-28 04:24:13,367) (member:77) : DEBUG] "creating file for 232875016927182848"
[(2019-10-28 04:24:13,372) (member:77) : DEBUG] "creating file for 270226978181873685"
[(2019-10-28 04:24:13,376) (member:77) : DEBUG] "creating file for 380098402978889728"
[(2019-10-28 04:24:13,381) (member:77) : DEBUG] "creating file for 427976128242778122"
[(2019-10-28 04:24:13,385) (member:77) : DEBUG] "creating file for 471455894438281219"
[(2019-10-28 04:24:13,389) (member:77) : DEBUG] "creating file for 577302311429210112"
[(2019-10-28 04:24:13,395) (member:77) : DEBUG] "creating file for 577303176458272768"
[(2019-10-28 04:24:13,404) (member:77) : DEBUG] "creating file for 582372258765602826"
[(2019-10-28 04:24:13,410) (member:77) : DEBUG] "creating file for 600108146987499544"
[(2019-10-28 04:24:13,415) (member:77) : DEBUG] "creating file for 637451243459051522"
[(2019-10-28 04:34:49,675) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:34:49,675) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:34:49,675) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:34:49,676) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:39:17,816) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:39:17,816) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:39:17,816) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:39:17,816) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:39:50,462) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:39:50,462) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:39:50,462) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:39:50,463) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:42:49,500) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:42:49,500) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:42:49,500) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:42:49,500) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:43:30,587) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:43:30,587) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:43:30,588) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:43:30,588) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:49:07,198) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:49:07,199) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:49:07,199) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:49:07,199) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:49:16,483) (main:86) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 04:51:45,889) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:51:45,889) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:51:45,889) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:51:45,890) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:51:57,583) (main:86) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 04:53:16,761) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:53:16,761) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:53:16,762) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:53:16,762) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:53:29,522) (main:86) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 04:55:03,967) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:55:03,967) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:55:03,968) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:55:03,968) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:55:54,498) (main:86) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 04:56:54,736) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:56:54,736) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:56:54,736) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:56:54,737) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:57:07,276) (main:90) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 04:58:09,905) (main:43) : INFO] "637451243459051522"
[(2019-10-28 04:58:09,905) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 04:58:09,906) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 04:58:09,906) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 04:58:20,506) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:00:29,960) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:00:29,960) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:00:29,960) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:00:29,960) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:01:20,069) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:01:20,069) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:01:20,070) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:01:20,070) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:01:40,297) (main:92) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:04:03,210) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:04:03,210) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:04:03,210) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:04:03,211) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:04:09,507) (main:92) : DEBUG] "invalid literal for int() with base 10: 'Id'"
